T029;3834;02992-131;6;51;5;4;2;-;8;7;1;3;3;1;1;12;1958;1;1;1
T140;4083;02567-253;5;52;3;4;2;-;10;1;3;-;2;2;2;7;1959;4;1;3
T183;2868;02981-021;5;61;6;3;2;-;2;1;3;-;2;1;2;6;1985;2;2;3
T081;1737;04421-235;1;51;2;2;2;-;3;7;2;-;3;1;1;12;1994;4;2;2
T167;5418;04421-240;1;65;5;3;2;-;10;1;3;-;1;2;2;8;2000;3;2;3
T110;3068;04425-005;6;15;2;1;1;1;5;3;1;3;2;1;2;2;1982;5;1;3
T031;4275;04425-025;1;11;6;4;1;2;9;3;1;1;3;2;2;4;1982;2;2;1
T164;3152;04425-035;5;53;6;2;1;1;5;4;3;-;2;1;1;9;1955;4;1;1
T060;3728;04414-175;5;51;1;2;2;-;10;4;1;3;3;2;2;7;1978;5;1;3
T123;3945;02991-016;5;52;2;3;2;-;2;1;3;-;12;2;1;6;1991;3;1;1
T029;2541;02991-031;1;62;6;3;1;5;6;7;3;-;6;1;1;2;1954;2;1;2
T096;2039;02991-032;5;62;4;0;2;-;1;3;3;-;2;2;1;12;1980;1;1;3
T042;3190;02991-033;6;65;4;0;1;1;4;3;1;1;4;2;2;1;1996;1;2;2
T154;2544;02991-034;6;65;5;0;2;-;1;3;2;-;10;1;1;9;2000;1;2;1
T147;5553;02991-041;6;14;6;4;1;1;10;1;3;-;3;1;2;7;1981;3;2;3
T024;4143;02567-252;5;51;1;2;1;5;1;6;1;3;10;1;1;6;1962;1;1;3
T171;411;08180-525;6;62;3;0;2;-;4;6;2;-;10;2;1;9;1978;4;2;2
T119;437;04421-195;5;11;4;2;1;1;1;4;3;-;1;1;1;3;1952;1;2;2
T052;2437;04421-245;1;61;3;2;1;3;2;7;3;-;6;2;2;3;1953;3;1;1
T185;3926;04429-002;6;14;3;0;2;-;2;5;3;-;4;1;1;1;1970;2;2;2
T078;1041;04830-302;5;65;4;3;2;-;5;5;2;-;2;2;1;4;1980;1;2;3
T042;2049;04830-304;1;52;6;1;1;2;6;6;1;1;1;1;1;1;1955;1;1;2
T144;2445;04830-306;1;62;4;1;2;-;5;6;1;3;10;1;1;10;1990;4;1;3
T017;4278;04842-305;6;64;4;3;2;-;7;4;3;-;4;2;2;11;1951;2;2;3
T114;4220;04413-015;1;52;6;1;1;5;1;5;2;-;10;2;2;7;1996;5;1;2
T031;1577;04413-075;5;12;6;4;1;6;2;6;2;-;3;1;2;2;1969;1;2;3
T120;2686;04414-015;6;62;6;4;2;-;7;4;2;-;10;2;2;9;1962;4;1;2
T199;1279;04413-082;5;13;5;2;2;-;6;6;1;2;12;2;1;5;1953;4;2;1
T045;2111;04427-023;5;62;3;0;1;5;1;1;3;-;2;1;2;7;1989;5;2;2
T157;1688;04891-395;6;52;1;1;1;2;4;6;3;-;6;2;1;5;1980;4;1;1
T068;4939;04417-182;1;51;6;0;2;-;6;4;2;-;1;2;1;12;1979;5;2;2
T009;2975;04429-265;6;62;2;3;2;-;5;4;1;1;2;2;1;1;1973;1;1;3
T017;5180;04429-225;6;15;4;2;1;1;3;7;2;-;6;2;2;1;1976;2;2;2
T196;1257;04430-115;1;63;5;0;1;3;5;1;3;-;12;2;1;2;1991;3;1;3
T068;1371;04430-135;1;64;4;1;1;5;5;6;1;3;12;1;1;9;1953;3;2;2
T060;3853;04430-345;6;64;4;4;1;6;10;5;3;-;1;1;1;5;1955;2;1;3
T027;197;04430-355;5;13;3;1;1;2;4;6;2;-;12;2;2;12;1993;2;2;2
T183;2374;04430-385;6;65;6;2;2;-;1;7;3;-;3;2;2;2;1992;3;2;1
T101;567;04430-164;5;61;1;0;1;2;1;4;2;-;12;1;2;2;1985;1;2;3
T146;5136;04430-112;1;65;5;0;2;-;1;7;1;3;6;1;2;11;1961;2;2;2
T131;2401;04430-132;1;64;4;1;2;-;3;4;3;-;10;2;2;8;1962;3;2;3
T200;3555;04430-155;5;63;3;4;1;1;2;5;1;2;4;2;1;7;1997;5;2;2
T157;3634;04430-097;6;51;2;4;2;-;9;1;2;-;6;1;2;8;1986;3;2;3
T102;4601;03755-055;1;62;5;1;2;-;7;3;2;-;4;2;2;1;1995;3;2;1
T130;4890;02994-071;5;61;1;4;1;1;6;6;1;2;6;2;1;1;1953;1;1;2
T188;1392;04384-032;5;61;3;3;2;-;6;1;3;-;12;2;1;10;1954;1;1;3
T001;3657;04379-074;5;12;6;1;1;1;2;2;3;-;3;1;2;11;1972;3;2;1
T042;2042;04379-072;1;51;3;2;1;6;8;4;3;-;4;2;1;10;1990;1;1;1
T192;3718;04377-038;5;63;5;2;1;4;5;5;2;-;6;1;1;9;1995;2;2;2
T058;1123;04377-036;5;13;2;3;2;-;8;4;1;3;12;2;1;12;1954;3;1;2
T013;4401;04368-006;5;63;6;3;2;-;2;3;2;-;6;2;2;3;1954;2;1;1
T056;2125;04368-003;5;11;3;1;1;6;1;3;3;-;2;1;2;2;1969;1;2;2
T193;5441;04379-028;1;64;5;1;1;2;1;2;2;-;2;2;2;8;1959;3;2;1
T191;655;04379-026;6;12;2;2;1;3;9;1;1;3;2;1;2;6;1997;4;2;1
T198;349;04379-024;1;61;5;4;2;-;9;2;2;-;10;1;1;4;1952;1;2;1
T016;2163;04379-022;1;64;2;0;1;1;1;4;3;-;4;1;1;3;1996;5;1;1
T079;3365;04963-320;6;14;4;4;2;-;1;1;1;1;1;1;1;8;1955;4;1;3
T040;3146;04414-005;1;61;6;0;1;5;8;3;3;-;6;1;1;2;1982;3;2;3
T059;3264;08440-042;1;15;3;4;2;-;4;7;2;-;6;2;1;8;1967;1;2;2
T121;1455;04194-355;5;13;5;4;1;5;4;6;1;1;3;1;1;1;1966;3;1;1
T090;4562;02994-061;1;12;2;3;1;4;7;7;2;-;6;1;2;3;1957;2;2;3
T059;3619;02994-052;6;15;4;4;1;5;2;7;2;-;2;1;2;4;1994;2;1;2
T033;702;04434-224;6;11;2;1;1;2;2;5;2;-;1;2;1;10;1964;1;1;1
T119;2065;04411-075;6;63;3;3;1;4;9;3;2;-;4;1;1;10;1981;5;2;2
T020;621;04408-005;5;15;1;0;2;-;7;5;3;-;3;1;2;11;1978;2;1;3
T038;1575;04409-025;5;63;6;1;2;-;3;3;2;-;12;1;1;10;1972;4;1;3
T147;3696;04409-022;5;12;3;4;2;-;8;1;1;1;6;2;1;8;1962;4;2;1
T042;2784;04408-085;6;51;1;2;2;-;10;3;2;-;3;1;1;6;1973;4;2;2
T039;3831;04411-033;1;53;3;2;1;4;7;4;2;-;3;2;2;2;1966;5;1;3
T060;2943;04416-202;1;51;1;4;2;-;3;5;1;2;4;1;1;8;1960;1;2;1
T005;4044;04416-235;1;65;2;3;2;-;3;1;2;-;2;1;1;2;1980;2;2;2
T006;1437;04430-095;6;15;6;2;2;-;5;2;1;2;3;1;1;2;1975;3;2;2
T007;2742;04963-315;1;13;6;2;2;-;6;5;1;1;12;1;1;6;1985;4;2;1
T045;1254;02987-108;5;64;3;1;1;3;1;4;3;-;2;1;1;6;1983;1;1;1
T051;738;04430-065;5;65;1;0;2;-;9;4;1;2;6;1;2;1;1973;5;2;2
T180;1030;05570-775;6;11;1;0;2;-;9;2;2;-;1;2;1;9;1971;4;2;1
T055;1487;05570-770;6;52;5;3;2;-;10;1;3;-;6;2;2;3;1962;1;1;3
T175;1396;05570-760;6;63;3;0;2;-;4;3;3;-;2;2;1;1;1979;5;2;3
T075;4315;05570-756;6;61;6;4;1;1;5;6;1;2;12;1;1;11;1987;1;2;3
T108;2556;05570-755;1;14;1;2;1;1;2;6;2;-;2;2;1;10;1967;3;1;3
T084;1746;05570-700;5;11;1;2;1;1;8;7;2;-;10;2;1;7;1970;3;1;2
T037;3972;03977-007;1;52;4;1;2;-;5;4;3;-;6;1;1;1;1983;3;2;2
T026;843;02987-173;6;61;6;0;1;1;7;3;2;-;1;1;2;7;1990;5;1;3
T033;2242;02987-172;5;64;5;1;1;5;7;3;2;-;3;1;2;10;1993;5;2;2
T023;1049;02987-102;1;11;6;0;2;-;8;1;3;-;10;1;1;10;1969;1;1;3
T025;2722;05850-252;6;65;1;1;2;-;3;3;2;-;3;1;2;11;1960;4;2;3
T030;1011;05570-777;1;13;1;2;2;-;5;1;3;-;3;2;2;11;1995;2;1;1
T184;4877;02987-109;1;11;5;3;1;3;8;5;2;-;1;1;2;5;1982;2;1;3
T110;793;05570-780;1;12;1;1;1;6;10;5;2;-;10;2;1;6;1960;1;2;2
T148;3393;02987-107;5;61;4;2;1;5;7;4;1;1;4;1;2;10;1989;1;1;1
T180;3203;02987-106;1;53;1;0;2;-;10;6;3;-;2;1;1;2;1961;2;1;3
T068;1739;02987-105;5;12;6;3;1;5;2;6;3;-;3;2;2;8;1985;2;2;3
T066;4279;02987-104;1;65;6;4;1;3;10;7;2;-;12;1;1;9;1964;3;2;3
T087;2893;02987-103;1;65;1;4;2;-;3;6;1;2;4;1;2;4;1958;4;2;3
T025;2969;02981-031;6;51;1;1;1;3;7;4;1;2;4;1;2;12;1983;3;1;1
T028;3388;02987-101;6;12;3;4;2;-;1;1;3;-;4;1;2;12;1950;2;1;3
T183;2403;04413-025;1;63;6;0;2;-;5;6;1;2;10;2;2;11;1969;3;1;2
T146;2725;04413-065;1;61;5;1;1;3;6;7;1;1;3;1;2;11;1985;1;1;2
T133;1639;04414-035;6;12;6;0;1;2;6;6;2;-;12;2;1;11;1963;3;1;1
T022;1378;04413-055;5;15;2;2;2;-;5;5;3;-;6;2;1;4;1976;2;1;2
T012;1649;04425-095;5;14;3;4;2;-;1;6;2;-;2;1;2;11;1996;5;2;2
T087;5476;04930-315;6;12;5;4;1;3;1;6;2;-;1;2;1;9;1986;5;2;3
T059;5399;04913-095;5;64;4;0;1;3;7;2;3;-;2;2;2;12;1951;2;1;3
T155;4812;02991-141;6;11;1;4;2;-;9;7;1;1;6;2;2;9;1950;2;2;3
T110;803;04430-092;5;15;4;0;2;-;10;3;3;-;6;2;2;4;1956;3;2;1
T164;2869;04432-117;1;13;5;1;1;5;5;5;1;2;10;1;2;11;1991;2;1;1
T049;1066;04432-027;5;53;4;4;2;-;1;7;2;-;2;1;2;5;1974;1;1;3
T189;1237;04432-115;6;13;3;1;2;-;3;3;1;2;6;2;2;12;1966;2;1;1
T063;473;04432-025;5;12;1;0;1;2;8;4;2;-;3;2;2;5;1955;3;1;2
T117;3330;02987-061;6;63;2;1;1;3;3;6;2;-;10;2;1;3;1970;2;1;1
T045;3842;02987-091;5;64;3;4;2;-;1;5;3;-;2;2;1;3;1986;4;2;3
T048;3512;04405-185;5;64;5;1;1;6;7;3;3;-;10;2;2;6;1955;3;2;2
T071;1253;04403-205;6;65;3;3;2;-;1;6;3;-;3;2;2;10;1985;4;1;1
T190;2971;04428-115;1;14;3;3;1;5;7;3;1;3;4;1;1;11;1976;1;2;3
T140;1367;04427-005;5;15;1;0;1;5;10;5;3;-;6;2;2;9;1951;5;1;2
T123;2970;05570-776;1;64;2;3;1;1;3;3;2;-;3;1;1;2;1965;4;1;1
T161;1911;04913-005;5;52;1;0;2;-;1;2;2;-;2;2;2;11;1955;5;1;2
T037;3620;04430-235;5;62;6;3;2;-;7;5;2;-;3;1;1;9;1975;5;1;1
T027;2889;04914-005;1;13;2;3;2;-;5;5;2;-;2;1;1;12;1951;2;1;1
T062;3520;04915-075;1;12;3;0;1;6;2;1;1;3;1;1;2;7;2000;2;1;1
T007;2354;04915-062;5;52;5;2;1;2;6;5;1;3;4;2;2;12;1985;2;1;3
T071;515;04915-025;6;13;5;0;2;-;8;1;2;-;2;2;1;12;1985;4;2;2
T030;2356;04915-055;6;63;5;3;1;4;3;1;3;-;2;1;1;2;1965;2;2;1
T014;2074;04915-085;5;15;5;1;2;-;3;7;3;-;4;1;1;7;1983;5;1;3
T141;1988;04915-035;5;14;3;2;2;-;5;6;3;-;6;1;1;12;1992;3;1;3
T030;4882;04915-023;1;12;4;2;1;6;2;3;3;-;1;1;2;8;1993;3;1;1
T049;992;04915-045;5;51;5;0;1;4;2;5;1;1;3;1;1;11;1955;5;1;1
T170;1240;04915-021;5;62;6;4;2;-;7;1;1;1;10;2;1;4;1995;3;1;1
T041;1676;04434-226;1;12;6;4;2;-;6;2;3;-;1;2;2;1;1954;4;1;1
T174;2936;04432-022;5;51;6;1;1;6;10;1;1;2;12;1;1;12;1977;5;1;1
T103;769;04428-075;5;61;4;3;1;1;3;2;1;3;1;2;1;4;1966;4;1;3
T165;1720;08372-300;1;63;6;1;1;1;2;3;2;-;12;1;1;3;1967;5;1;3
T120;3873;02934-401;5;53;6;0;2;-;6;5;1;2;1;1;2;10;1990;5;2;1
T051;1003;02934-400;1;12;5;2;1;4;9;5;1;3;10;2;1;4;1999;4;2;3
T179;3329;02934-001;1;64;1;2;1;6;3;5;2;-;10;2;1;4;1963;2;2;1
T064;1991;02957-025;1;65;1;1;1;6;9;1;3;-;4;1;1;11;1965;1;1;1
T036;4037;02950-010;5;11;3;2;2;-;10;6;2;-;3;1;2;4;1958;1;1;3
T036;3180;08190-395;5;12;5;0;1;1;9;7;3;-;2;2;2;12;1990;5;2;1
T105;2473;04905-100;1;15;6;1;1;4;2;7;1;1;4;2;2;11;1966;4;2;3
T015;1604;08372-306;1;11;1;3;2;-;9;5;3;-;1;2;1;11;1957;4;1;2
T095;648;08372-302;1;62;5;4;1;4;7;4;1;1;1;1;2;7;1974;4;2;3
T159;4254;08372-308;6;64;6;0;1;2;2;1;3;-;12;1;2;10;1965;3;1;3
T132;2654;04881-030;1;65;1;4;2;-;4;1;2;-;10;1;1;6;1977;2;1;3
T037;1848;05869-255;5;64;3;2;1;5;2;3;2;-;1;1;1;8;1970;1;1;2
T006;2717;08473-720;5;64;3;3;1;3;8;1;1;3;2;2;1;4;1960;2;2;3
T037;1224;05265-125;5;64;2;4;2;-;3;1;2;-;2;2;1;1;1965;3;2;3
T121;3409;02934-201;6;14;4;0;1;3;10;2;2;-;10;1;1;6;1958;4;2;2
T084;1702;02934-200;5;65;1;1;2;-;9;4;3;-;6;1;2;9;1986;1;2;2
T016;1687;02934-000;5;15;4;2;2;-;6;7;2;-;10;2;1;3;1980;1;2;1
T196;340;08190-405;5;14;4;2;1;1;6;3;3;-;4;1;1;3;1969;5;1;2
T032;1701;08372-304;5;65;4;0;1;5;3;5;1;2;12;2;1;10;1984;5;2;2
T037;956;02924-600;1;15;4;3;1;2;7;2;1;1;1;2;2;7;1998;3;1;3
T197;4663;04893-185;6;52;1;3;2;-;4;6;1;2;10;1;1;11;1954;3;2;3
T029;4112;08280-210;6;63;4;0;2;-;9;3;2;-;10;2;2;12;1986;2;2;1
T174;1198;08280-107;6;11;5;0;1;5;5;7;3;-;10;1;1;2;1979;5;2;3
T107;3460;03124-020;6;64;6;1;1;1;9;5;3;-;4;2;1;3;1982;1;2;3
T083;4172;02924-401;6;62;1;2;2;-;3;4;3;-;10;1;2;1;1956;3;2;1
T042;644;02997-003;5;15;3;3;1;1;2;4;1;3;2;2;1;12;1953;2;2;2
T146;4839;02924-000;6;64;4;4;2;-;7;2;2;-;4;2;1;6;1957;1;2;1
T066;901;02924-001;1;12;6;4;1;6;6;5;3;-;6;1;2;6;1974;3;1;3
T045;3403;02924-200;5;11;6;2;2;-;6;6;2;-;1;1;1;10;1958;5;1;1
T167;2625;02924-201;1;62;5;1;2;-;2;5;3;-;2;2;2;1;2000;4;1;2
T016;1013;02924-601;1;65;1;1;2;-;5;7;3;-;12;1;2;5;1987;4;2;2
T042;2671;03124-021;5;15;4;0;2;-;3;5;2;-;10;1;1;1;1993;3;2;2
T132;4981;03983-025;5;63;5;2;1;6;4;2;1;3;10;1;2;7;1992;5;2;1
T181;1443;02924-400;5;63;6;4;2;-;4;5;2;-;2;2;2;2;2000;2;2;1
T168;1250;04717-905;1;63;1;4;1;6;6;2;3;-;10;1;1;11;1992;3;2;1
T089;2838;04533-912;1;62;1;3;2;-;7;6;2;-;6;1;2;4;1958;3;2;2
T173;912;02079-900;6;61;5;1;2;-;1;2;1;1;3;1;1;1;1956;1;1;2
T065;950;03102-902;1;11;6;1;2;-;3;1;3;-;3;1;1;3;1950;1;1;3
T160;909;01045-903;6;64;2;3;2;-;3;6;1;3;4;1;1;4;1960;4;2;1
T137;5344;01032-902;6;12;5;4;1;3;10;2;3;-;12;1;2;9;1969;3;1;3
T122;2804;01046-905;6;63;3;2;2;-;10;2;3;-;1;2;2;11;1965;3;2;3
T073;2186;05650-905;5;11;2;0;1;6;8;1;1;2;10;2;2;8;1996;3;1;3
T059;1793;01501-908;6;64;6;3;1;6;6;4;2;-;12;1;2;6;1988;3;2;3
T012;2566;05345-903;6;51;6;1;2;-;10;4;3;-;3;2;1;9;1975;5;2;1
T023;4715;01218-900;6;61;3;2;2;-;6;7;2;-;4;2;2;7;1993;5;1;1
T184;2653;04045-901;6;61;6;2;2;-;9;3;2;-;4;1;2;8;1950;2;1;3
T138;3450;04258-900;1;53;3;4;1;4;9;4;3;-;6;1;1;1;1993;4;2;2
T055;5107;04104-903;6;63;1;1;1;1;9;3;3;-;12;1;1;12;1967;5;1;2
T099;828;03827-902;1;64;1;4;2;-;4;7;1;2;1;1;2;6;1951;5;1;3
T106;1870;02001-900;6;64;4;4;2;-;5;4;1;2;1;1;1;5;1955;3;1;2
T172;2221;02022-901;5;13;6;0;1;5;10;1;1;2;4;1;1;2;1981;5;2;1
T141;1753;05396-901;5;13;3;2;2;-;4;2;3;-;10;2;2;3;1958;3;1;1
T119;3835;05001-900;1;64;3;2;2;-;9;4;2;-;1;2;2;10;1957;2;1;2
T080;601;02611-900;5;53;2;1;2;-;1;3;3;-;12;2;1;8;1987;3;1;3
T197;1345;04028-900;1;65;6;3;1;5;8;3;3;-;3;2;1;3;1992;1;1;3
T062;4823;04043-900;1;62;3;2;1;2;10;4;1;3;10;2;1;1;1963;3;1;3
T072;423;05065-903;5;11;1;1;1;1;1;6;2;-;12;2;2;7;1996;2;1;3
T067;3414;02088-900;5;15;5;2;2;-;2;7;2;-;1;2;1;12;1971;4;1;2
T104;850;05350-901;6;64;1;0;2;-;2;1;1;1;10;2;1;12;1950;2;1;3
T137;3217;01411-902;6;15;3;3;2;-;2;5;2;-;6;2;1;1;1956;5;2;3
T150;1201;03031-902;1;61;6;4;1;6;2;1;3;-;2;1;2;4;1950;3;1;2
T148;2773;05112-901;1;11;2;2;1;2;3;5;3;-;10;1;1;1;1990;4;2;2
T034;1317;01017-906;5;51;1;2;2;-;2;7;1;1;2;2;2;9;1951;2;1;2
T125;3743;05686-903;6;13;3;2;1;3;4;7;1;2;6;2;2;11;1970;1;1;1
T013;143;03168-900;5;63;2;2;2;-;8;2;2;-;6;2;1;4;1984;3;1;1
T005;1175;01254-902;6;13;1;3;1;4;10;2;3;-;2;2;2;2;1980;3;1;1
T151;3764;05401-912;5;11;5;3;2;-;10;5;2;-;4;1;1;8;1978;2;1;2
T030;4746;04795-915;1;11;6;1;1;6;8;4;1;3;4;1;1;12;1952;2;1;1
T141;656;04726-901;5;11;1;0;2;-;6;1;2;-;6;1;1;5;1955;5;1;1
T119;1014;02063-903;6;61;1;0;2;-;1;6;2;-;1;2;2;1;1977;3;2;2
T145;4061;04101-903;5;53;3;4;1;3;6;3;2;-;1;1;2;12;1966;1;2;3
T148;1462;03122-902;5;12;6;4;1;6;5;6;1;3;10;1;2;6;1998;3;2;3
T190;596;04583-916;6;51;1;0;1;2;5;3;2;-;12;2;2;9;1961;1;2;3
T148;837;01333-909;5;52;3;1;1;2;6;3;3;-;6;2;2;9;1955;4;1;2
T176;1987;02515-900;6;52;5;2;2;-;3;3;2;-;3;2;1;7;1963;3;2;2
T200;790;05113-901;6;11;5;3;1;3;4;3;2;-;6;1;2;4;1978;4;2;1
T100;1562;05157-900;6;12;6;1;1;1;9;2;1;2;12;2;2;10;1952;5;1;2
T174;1585;02598-900;5;12;5;4;2;-;8;3;1;3;12;1;2;11;1959;5;1;3
T187;1601;02710-900;5;64;4;4;1;4;5;1;3;-;6;1;1;12;1986;3;2;3
T112;2044;04553-903;1;12;5;4;1;5;9;6;3;-;10;1;2;5;1969;4;2;2
T131;2687;05345-904;5;64;1;1;1;6;5;4;1;2;4;1;2;11;1974;1;2;1
T175;3395;01141-900;6;61;2;2;1;6;5;7;2;-;4;2;1;2;1968;3;1;1
T064;5252;04122-900;1;52;3;2;1;3;6;5;3;-;6;1;2;3;1953;5;1;2
T060;3048;02177-900;5;14;4;3;1;2;7;2;3;-;12;1;1;1;1988;1;2;1
T001;4325;03190-901;1;12;6;3;1;1;2;1;3;-;1;1;1;5;1962;4;1;1
